id,category,product_class,product_sub_class,cost,margin,UPC_code,sku,date_marked_clearance,description,age,inventory_location,msrp,promotional_price,model_number,color,created_at,updated_at
831,Televisions,Speakers,"31""- 40""",9595,16,2147483647,5192,1/3/1956,test 831,9,US,5706,9374,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
832,Cameras,Digital,"41"" and above",8878,16,2147483647,5251,4/23/1988,test 832,5,US,7494,435,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
833,Televisions,Surge Protectors,In-Wall Speakers,9738,16,709823454,6496,9/22/1969,test 833,1,US,447,4982,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
834,Home Audio,Surge Protectors,Power speakers,7348,16,173083908,6692,10/10/2004,test 834,42,US,8559,6981,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
835,Accessories,LCD,Power speakers,2210,16,2147483647,2543,9/24/1991,test 835,49,US,4544,638,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
836,Accessories,LCD,"31""- 40""",1399,16,605156553,5688,9/10/1974,test 836,26,US,1414,6905,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
837,Accessories,Speakers,"41"" and above",9932,15,2147483647,6142,4/24/1994,test 837,5,US,9277,3878,1008120303,black,7/16/2009 9:23,7/16/2009 9:23
838,Televisions,Speakers,"41"" and above",3688,16,2147483647,6927,10/3/1964,test 838,28,US,6389,9202,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
839,Home Audio,Speakers,"41"" and above",3043,16,2147483647,6121,5/15/1978,test 839,46,US,2472,3802,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
840,Televisions,Digital,"41"" and above",9320,16,2147483647,8566,2/7/1926,test 840,37,US,931,5957,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
841,Televisions,Speakers,"21"" - 30""",173,16,2147483647,4380,1/23/1947,test 841,47,US,8769,509,1215010512,green,7/16/2009 9:23,7/16/2009 9:23
842,Accessories,LCD,"31""- 40""",552,16,2147483647,7225,1/4/1955,test 842,2,US,5198,22,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
843,Accessories,Surge Protectors,Power speakers,5995,16,2147483647,4034,8/9/2003,test 843,38,US,389,1811,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
844,Televisions,LCD,"31""- 40""",5040,15,2147483647,7867,1/14/1909,test 844,41,US,3869,2394,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
845,Televisions,Surge Protectors,Power speakers,1137,15,2147483647,2305,1/24/1969,test 845,28,US,2276,9906,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
846,Accessories,Speakers,"21"" - 30""",5223,15,2042044393,3595,2/2/1973,test 846,43,US,3957,8533,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
847,Cameras,Digital,Power speakers,1765,16,2147483647,4803,2/12/1987,test 847,34,US,8464,7020,758673167,green,7/16/2009 9:23,7/16/2009 9:23
848,Televisions,Speakers,"21"" - 30""",659,15,2147483647,1548,6/11/1947,test 848,14,US,25,1305,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
849,Cameras,Surge Protectors,"21"" - 30""",4233,15,887465094,1740,2/7/1963,test 849,26,US,6977,9755,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
850,Home Audio,Surge Protectors,"41"" and above",5567,15,2147483647,707,5/11/1959,test 850,25,US,1800,7094,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
851,Accessories,LCD,"31""- 40""",2237,16,2147483647,4125,4/21/1994,test 851,17,US,8852,9728,1373501693,blue,7/16/2009 9:23,7/16/2009 9:23
852,Televisions,LCD,"31""- 40""",8263,16,2147483647,3071,2/12/1955,test 852,50,US,9321,2170,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
853,Televisions,Digital,In-Wall Speakers,2034,15,2003406475,9398,5/27/1974,test 853,8,US,12,4973,787072316,yellow,7/16/2009 9:23,7/16/2009 9:23
854,Home Audio,LCD,Power speakers,2739,15,2147483647,4406,8/16/1972,test 854,38,US,6327,3639,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
855,Cameras,LCD,In-Wall Speakers,2690,15,2147483647,2359,10/27/1987,test 855,31,US,4527,8366,202985971,blue,7/16/2009 9:23,7/16/2009 9:23
856,Home Audio,Speakers,In-Wall Speakers,3342,15,2147483647,2538,11/17/1994,test 856,13,US,4866,1146,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
857,Home Audio,LCD,"31""- 40""",3965,16,759919974,8386,9/23/1972,test 857,47,US,3201,4499,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
858,Televisions,Speakers,"21"" - 30""",8604,15,2147483647,8377,10/9/1937,test 858,6,US,3672,3252,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
859,Home Audio,Digital,In-Wall Speakers,7323,15,193754654,7375,1/16/1999,test 859,12,US,9353,2629,1710354071,black,7/16/2009 9:23,7/16/2009 9:23
860,Televisions,Surge Protectors,Power speakers,1707,16,2147483647,8159,8/20/1971,test 860,44,US,6562,9943,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
861,Televisions,LCD,Power speakers,8430,16,2147483647,6258,5/3/1946,test 861,13,US,188,2053,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
862,Televisions,Speakers,"21"" - 30""",7912,16,1899204648,6287,2/27/1939,test 862,7,US,9009,9848,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
863,Televisions,LCD,"41"" and above",3959,15,2147483647,6284,3/8/1995,test 863,37,US,1110,5010,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
864,Home Audio,LCD,Power speakers,5584,16,2147483647,7678,2/17/1919,test 864,49,US,9806,4537,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
865,Cameras,Speakers,In-Wall Speakers,8132,15,2147483647,1362,7/12/1912,test 865,36,US,7698,4156,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
866,Televisions,Speakers,In-Wall Speakers,9766,15,2147483647,968,9/5/2006,test 866,50,US,3684,8921,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
867,Televisions,Digital,"31""- 40""",9007,15,2147483647,4165,1/22/1978,test 867,29,US,3551,2104,1485691862,black,7/16/2009 9:23,7/16/2009 9:23
868,Cameras,Digital,"21"" - 30""",5976,16,2147483647,9283,7/16/1936,test 868,26,US,3771,9335,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
869,Accessories,LCD,"41"" and above",48,16,2147483647,3741,5/16/1925,test 869,46,US,7765,7668,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
870,Accessories,Digital,"31""- 40""",122,16,2147483647,7443,7/4/1993,test 870,8,US,2034,9385,482452897,red,7/16/2009 9:23,7/16/2009 9:23
871,Accessories,Speakers,In-Wall Speakers,1669,16,2147483647,1933,8/13/1975,test 871,46,US,6556,4326,1745521554,white,7/16/2009 9:23,7/16/2009 9:23
872,Televisions,LCD,In-Wall Speakers,3174,15,2147483647,4591,8/16/1988,test 872,7,US,5041,7369,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
873,Home Audio,Surge Protectors,"41"" and above",7446,16,2147483647,8614,8/20/1960,test 873,27,US,3191,4003,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
874,Televisions,Digital,"21"" - 30""",1812,15,2147483647,5667,2/17/1912,test 874,26,US,2815,4227,1146911418,green,7/16/2009 9:23,7/16/2009 9:23
875,Televisions,Speakers,"31""- 40""",5918,15,2147483647,7547,1/13/1911,test 875,14,US,6367,9499,1980595888,blue,7/16/2009 9:23,7/16/2009 9:23
876,Televisions,Speakers,In-Wall Speakers,6538,16,2147483647,4731,2/9/1949,test 876,43,US,682,156,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
877,Televisions,Digital,"21"" - 30""",1910,15,2147483647,2990,2/23/1940,test 877,4,US,7078,3774,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
878,Accessories,Digital,In-Wall Speakers,5983,16,2147483647,3065,3/15/1990,test 878,7,US,4249,8313,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
879,Cameras,Digital,Power speakers,4966,16,2147483647,1092,3/26/1922,test 879,16,US,2034,9665,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
880,Cameras,Speakers,"21"" - 30""",2089,16,2147483647,9442,4/20/1933,test 880,44,US,3862,8970,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
881,Home Audio,Speakers,"21"" - 30""",4715,16,2147483647,4218,10/7/2003,test 881,16,US,850,9333,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
882,Televisions,LCD,"41"" and above",3405,15,2147483647,9604,1/3/1935,test 882,44,US,8475,7988,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
883,Cameras,Surge Protectors,"41"" and above",6805,15,2147483647,6889,2/2/1909,test 883,2,US,1220,8398,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
884,Home Audio,Speakers,In-Wall Speakers,6508,16,316622956,5262,8/19/2000,test 884,46,US,9143,9766,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
885,Televisions,Speakers,In-Wall Speakers,4338,16,1838106788,4015,10/7/2003,test 885,9,US,6631,2481,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
886,Accessories,Surge Protectors,"21"" - 30""",382,16,2147483647,6780,11/11/1956,test 886,21,US,1536,2969,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
887,Home Audio,Speakers,In-Wall Speakers,1264,15,2147483647,1207,6/5/1914,test 887,24,US,4669,2582,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
888,Televisions,Surge Protectors,"21"" - 30""",1695,15,2147483647,1775,6/11/1920,test 888,4,US,9510,1902,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
889,Accessories,Speakers,Power speakers,747,16,2147483647,5570,6/14/1973,test 889,46,US,9170,6191,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
890,Accessories,Speakers,In-Wall Speakers,157,16,2147483647,2533,9/15/2008,test 890,8,US,3429,7274,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
891,Televisions,Digital,Power speakers,7303,16,2147483647,5692,8/24/1998,test 891,3,US,9599,1303,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
892,Cameras,Digital,"21"" - 30""",9501,15,188741959,3978,7/11/1957,test 892,20,US,3612,9698,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
893,Cameras,Speakers,"21"" - 30""",4514,16,2147483647,6257,10/18/1948,test 893,38,US,4416,6834,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
894,Home Audio,Speakers,"21"" - 30""",9790,15,2147483647,1670,4/26/1970,test 894,1,US,362,2957,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
895,Televisions,Surge Protectors,"41"" and above",592,16,2147483647,8431,8/27/1925,test 895,44,US,5028,433,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
896,Accessories,LCD,Power speakers,6767,16,2147483647,1442,1/20/1960,test 896,34,US,3139,9124,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
897,Cameras,Surge Protectors,Power speakers,3433,15,2147483647,6605,5/17/1913,test 897,11,US,3626,3892,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
898,Home Audio,Speakers,"31""- 40""",2467,15,2147483647,8274,1/15/1925,test 898,25,US,2616,4690,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
899,Cameras,Speakers,"31""- 40""",7732,16,975174061,4924,1/7/1922,test 899,38,US,7516,6434,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
900,Televisions,Speakers,Power speakers,1269,15,2147483647,2228,8/9/1999,test 900,39,US,4189,2680,202669357,red,7/16/2009 9:23,7/16/2009 9:23
901,Cameras,Digital,"41"" and above",580,15,2147483647,3135,3/16/1994,test 901,29,US,145,7105,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
902,Home Audio,Speakers,"21"" - 30""",8150,16,2147483647,7074,10/15/1991,test 902,16,US,9655,6097,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
903,Cameras,Surge Protectors,"41"" and above",9086,15,2147483647,581,3/11/1918,test 903,50,US,5965,1672,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
904,Home Audio,Speakers,Power speakers,3424,16,2147483647,7414,11/24/1949,test 904,48,US,5696,4670,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
905,Cameras,Surge Protectors,"31""- 40""",7145,15,2147483647,8605,3/1/1919,test 905,22,US,4079,937,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
906,Cameras,Speakers,"41"" and above",2736,16,2147483647,1072,1/10/2004,test 906,34,US,5095,7041,1130397869,blue,7/16/2009 9:23,7/16/2009 9:23
907,Home Audio,Digital,In-Wall Speakers,3029,15,2147483647,4602,2/26/1941,test 907,10,US,447,8694,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
908,Televisions,Surge Protectors,"21"" - 30""",2969,15,2147483647,1759,7/8/2005,test 908,1,US,249,6269,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
909,Home Audio,Surge Protectors,"31""- 40""",7759,16,2147483647,909,5/27/1952,test 909,39,US,5325,8052,1536108991,black,7/16/2009 9:23,7/16/2009 9:23
910,Televisions,LCD,"21"" - 30""",5856,15,2147483647,1970,11/17/1954,test 910,48,US,5886,6933,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
911,Home Audio,Digital,Power speakers,2239,15,2147483647,2140,10/11/1929,test 911,4,US,4061,7556,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
912,Home Audio,LCD,"31""- 40""",7361,15,2147483647,4312,2/11/1969,test 912,43,US,2605,4560,205556803,green,7/16/2009 9:23,7/16/2009 9:23
913,Accessories,Speakers,"21"" - 30""",9546,15,2147483647,6302,5/4/2003,test 913,43,US,578,6996,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
914,Cameras,Speakers,"41"" and above",3697,16,2147483647,1283,10/12/1978,test 914,20,US,8813,9215,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
915,Cameras,Speakers,"41"" and above",1091,16,2147483647,7469,3/9/2000,test 915,28,US,822,5013,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
916,Home Audio,Speakers,"31""- 40""",7739,15,2147483647,8189,7/27/1997,test 916,46,US,6383,4529,118969644,red,7/16/2009 9:23,7/16/2009 9:23
917,Televisions,Speakers,"21"" - 30""",9548,15,2147483647,1285,7/14/1915,test 917,43,US,3605,1088,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
918,Home Audio,Digital,"41"" and above",5924,16,2147483647,2445,6/23/1989,test 918,47,US,2273,4473,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
919,Accessories,Digital,Power speakers,7925,15,2147483647,3548,10/13/1977,test 919,31,US,166,4426,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
920,Accessories,Digital,"21"" - 30""",8956,16,2147483647,8008,8/12/1923,test 920,37,US,8980,1163,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
921,Accessories,Surge Protectors,Power speakers,5869,15,1718268185,4968,9/21/1916,test 921,28,US,3063,9116,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
922,Accessories,Speakers,In-Wall Speakers,4588,16,2093670318,9607,2/11/1934,test 922,20,US,4002,817,1613765138,green,7/16/2009 9:23,7/16/2009 9:23
923,Cameras,Speakers,"21"" - 30""",2269,15,2147483647,6873,3/25/1920,test 923,37,US,2266,4300,914921929,white,7/16/2009 9:23,7/16/2009 9:23
924,Accessories,Digital,In-Wall Speakers,5098,16,2147483647,2769,10/14/2008,test 924,33,US,7652,5379,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
925,Accessories,Digital,"41"" and above",5835,16,2147483647,3157,6/2/1909,test 925,31,US,9287,5907,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
926,Home Audio,Digital,"31""- 40""",4458,15,1647815638,9278,11/11/1976,test 926,38,US,8228,3858,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
927,Cameras,Surge Protectors,"41"" and above",3711,16,2147483647,9322,1/27/1983,test 927,5,US,9381,1873,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
928,Accessories,Speakers,In-Wall Speakers,6703,16,1590838251,411,11/11/1989,test 928,43,US,3051,4070,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
929,Accessories,Surge Protectors,In-Wall Speakers,983,15,2147483647,203,2/8/1911,test 929,1,US,1550,8759,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
930,Cameras,Speakers,"41"" and above",7481,15,2147483647,525,11/25/1935,test 930,40,US,9450,8577,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
931,Home Audio,Surge Protectors,In-Wall Speakers,3195,15,2147483647,523,9/6/1944,test 931,9,US,3281,9344,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
932,Home Audio,Speakers,Power speakers,7530,16,134559444,9978,10/22/1917,test 932,22,US,1625,2187,1133237438,red,7/16/2009 9:23,7/16/2009 9:23
933,Cameras,Surge Protectors,"31""- 40""",4518,15,2147483647,6035,2/22/1921,test 933,16,US,9034,3524,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
934,Accessories,Digital,In-Wall Speakers,7538,15,2147483647,654,11/9/1973,test 934,49,US,3157,1434,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
935,Home Audio,Surge Protectors,"21"" - 30""",6023,15,2147483647,2589,5/16/1928,test 935,24,US,2396,7509,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
936,Accessories,LCD,"21"" - 30""",7544,16,2147483647,2496,10/5/1921,test 936,49,US,3979,7948,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
937,Home Audio,Digital,"41"" and above",2825,15,2147483647,7976,8/13/1918,test 937,44,US,5835,8847,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
938,Accessories,Surge Protectors,Power speakers,299,15,2147483647,4414,7/4/1959,test 938,33,US,1821,5809,1338881166,green,7/16/2009 9:23,7/16/2009 9:23
939,Televisions,Speakers,Power speakers,1037,16,2147483647,508,3/21/2002,test 939,44,US,5851,5771,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
940,Cameras,Digital,Power speakers,6330,16,2147483647,692,3/1/1974,test 940,7,US,8283,6246,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
941,Home Audio,Digital,In-Wall Speakers,6449,16,2147483647,370,5/10/1977,test 941,4,US,9713,6432,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
942,Cameras,Digital,Power speakers,2207,16,2147483647,112,9/11/1954,test 942,7,US,6391,427,424406057,blue,7/16/2009 9:23,7/16/2009 9:23
943,Home Audio,Surge Protectors,"41"" and above",8510,15,2147483647,3512,4/19/1942,test 943,38,US,1239,3560,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
944,Home Audio,LCD,In-Wall Speakers,5725,15,2147483647,6630,11/17/1928,test 944,3,US,6836,3389,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
945,Accessories,Digital,"21"" - 30""",6807,16,2147483647,685,4/11/1982,test 945,22,US,704,9697,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
946,Home Audio,Speakers,"41"" and above",3716,16,2147483647,5228,11/26/1925,test 946,20,US,4794,3840,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
947,Home Audio,Digital,"21"" - 30""",9119,15,1647018572,5047,7/8/1974,test 947,10,US,6896,7855,688766415,yellow,7/16/2009 9:23,7/16/2009 9:23
948,Accessories,LCD,Power speakers,2548,16,1921415037,2510,4/24/1953,test 948,19,US,5520,3956,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
949,Home Audio,Surge Protectors,In-Wall Speakers,6145,16,2147483647,5799,8/3/1918,test 949,45,US,7062,2131,1476060084,green,7/16/2009 9:23,7/16/2009 9:23
950,Accessories,Speakers,"31""- 40""",8223,15,2147483647,828,11/16/1938,test 950,17,US,7987,9220,2082819778,green,7/16/2009 9:23,7/16/2009 9:23
951,Home Audio,Speakers,In-Wall Speakers,3367,15,2147483647,1530,1/12/1998,test 951,37,US,3854,9748,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
952,Home Audio,LCD,"21"" - 30""",603,16,1285630995,9975,10/17/1955,test 952,13,US,6811,914,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
953,Home Audio,Speakers,"41"" and above",3418,16,2147483647,6637,10/20/1990,test 953,1,US,2807,7575,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
954,Home Audio,LCD,"41"" and above",1524,16,2147483647,6292,9/8/1965,test 954,43,US,8202,3941,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
955,Cameras,Speakers,"41"" and above",4467,16,2147483647,9029,10/11/1989,test 955,23,US,4320,8276,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
956,Home Audio,Surge Protectors,"41"" and above",649,15,2147483647,5253,1/24/1932,test 956,39,US,3835,2959,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
957,Televisions,Digital,Power speakers,1195,15,2147483647,1059,11/18/1948,test 957,9,US,6735,9797,18648992,red,7/16/2009 9:23,7/16/2009 9:23
958,Accessories,Speakers,Power speakers,2573,15,2147483647,3552,5/8/1962,test 958,8,US,6384,3508,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
959,Accessories,LCD,"31""- 40""",2827,15,2147483647,9740,9/17/1917,test 959,33,US,2228,4724,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
960,Home Audio,Speakers,"21"" - 30""",7703,16,698708285,7011,7/22/2001,test 960,14,US,2515,4539,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
961,Televisions,Speakers,"21"" - 30""",5473,16,1272159174,2534,6/8/1927,test 961,7,US,9540,9493,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
962,Home Audio,Digital,In-Wall Speakers,4164,15,2147483647,3285,2/18/1947,test 962,49,US,9273,3893,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
963,Home Audio,Surge Protectors,"31""- 40""",3347,16,2147483647,5418,1/11/1924,test 963,16,US,5100,2073,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
964,Televisions,Digital,Power speakers,9232,15,2147483647,4128,6/25/1958,test 964,32,US,7421,7820,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
965,Cameras,LCD,In-Wall Speakers,7741,15,2147483647,2305,7/2/2000,test 965,10,US,2691,9055,2009096615,green,7/16/2009 9:23,7/16/2009 9:23
966,Accessories,Surge Protectors,In-Wall Speakers,695,16,2147483647,5484,2/6/1994,test 966,10,US,6000,8036,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
967,Accessories,Surge Protectors,"21"" - 30""",3170,16,2147483647,131,1/11/2002,test 967,3,US,6499,3708,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
968,Accessories,Speakers,"31""- 40""",9826,16,2147483647,945,1/23/1957,test 968,8,US,8559,6464,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
969,Cameras,Digital,"21"" - 30""",4721,15,2147483647,7240,7/18/1975,test 969,34,US,5309,8004,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
970,Accessories,LCD,In-Wall Speakers,7521,16,2147483647,6485,4/1/1941,test 970,19,US,1905,6813,1639907970,yellow,7/16/2009 9:23,7/16/2009 9:23
971,Televisions,LCD,In-Wall Speakers,5853,16,2147483647,4014,9/5/1913,test 971,26,US,8147,4802,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
972,Home Audio,Surge Protectors,"31""- 40""",3379,15,2147483647,5879,6/11/1916,test 972,18,US,7081,5363,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
973,Televisions,LCD,"31""- 40""",3982,16,2147483647,3569,2/14/1975,test 973,33,US,7647,8184,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
974,Cameras,Digital,Power speakers,429,15,2147483647,8155,4/4/1927,test 974,19,US,367,5717,721586607,white,7/16/2009 9:23,7/16/2009 9:23
975,Home Audio,LCD,Power speakers,4896,16,2147483647,907,3/22/1912,test 975,23,US,8752,1352,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
976,Home Audio,Surge Protectors,In-Wall Speakers,270,15,2147483647,1290,5/5/1946,test 976,11,US,5874,489,144135668,yellow,7/16/2009 9:23,7/16/2009 9:23
977,Accessories,Speakers,"41"" and above",7530,15,2027997483,2214,9/14/2008,test 977,24,US,3579,6412,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
978,Cameras,LCD,"31""- 40""",4773,16,2147483647,4366,8/22/1918,test 978,4,US,9184,6982,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
979,Home Audio,Digital,In-Wall Speakers,224,16,2147483647,3375,7/16/2006,test 979,41,US,9785,5157,297501594,red,7/16/2009 9:23,7/16/2009 9:23
980,Televisions,Surge Protectors,"21"" - 30""",387,16,2147483647,3529,9/23/1982,test 980,45,US,2323,4381,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
981,Accessories,Digital,"31""- 40""",3146,15,2147483647,8090,10/26/1935,test 981,21,US,7694,9183,2147483647,white,7/16/2009 9:23,7/16/2009 9:23
982,Home Audio,Surge Protectors,"21"" - 30""",7125,15,2147483647,7369,3/11/1940,test 982,27,US,443,2560,483889230,green,7/16/2009 9:23,7/16/2009 9:23
983,Televisions,Digital,In-Wall Speakers,5753,16,2147483647,2164,11/24/1967,test 983,13,US,1063,9325,502444497,blue,7/16/2009 9:23,7/16/2009 9:23
984,Televisions,Digital,"41"" and above",5737,16,846985168,288,7/6/1971,test 984,40,US,1100,7309,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
985,Televisions,Surge Protectors,"21"" - 30""",7740,16,2147483647,6277,10/17/1952,test 985,13,US,8718,9395,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
986,Home Audio,Speakers,In-Wall Speakers,9072,15,2147483647,749,3/2/1994,test 986,38,US,9180,3136,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
987,Home Audio,Surge Protectors,Power speakers,2877,16,2147483647,8367,10/25/1962,test 987,43,US,5453,7279,202099827,yellow,7/16/2009 9:23,7/16/2009 9:23
988,Televisions,Surge Protectors,"21"" - 30""",6842,16,2147483647,4902,11/17/1941,test 988,19,US,1187,258,2147483647,green,7/16/2009 9:23,7/16/2009 9:23
989,Accessories,Digital,In-Wall Speakers,761,16,627247661,2370,7/6/1979,test 989,42,US,4057,4178,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
990,Accessories,Speakers,"31""- 40""",8247,15,2147483647,4854,9/5/1909,test 990,15,US,1459,6400,1263589399,yellow,7/16/2009 9:23,7/16/2009 9:23
991,Cameras,Digital,In-Wall Speakers,6699,16,2147483647,670,7/23/1936,test 991,7,US,7460,329,2147483647,blue,7/16/2009 9:23,7/16/2009 9:23
992,Home Audio,Digital,Power speakers,7894,16,2147483647,8479,2/23/1974,test 992,6,US,955,6946,784298986,white,7/16/2009 9:23,7/16/2009 9:23
993,Home Audio,Speakers,"31""- 40""",1397,15,1658015935,2953,5/22/1933,test 993,7,US,4317,6696,2147483647,red,7/16/2009 9:23,7/16/2009 9:23
994,Accessories,Surge Protectors,In-Wall Speakers,3177,15,2147483647,4624,6/8/1909,test 994,23,US,5652,4815,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
995,Accessories,LCD,Power speakers,2464,16,2147483647,193,7/15/1976,test 995,39,US,2079,4665,2147483647,yellow,7/16/2009 9:23,7/16/2009 9:23
996,Televisions,Digital,In-Wall Speakers,994,15,2147483647,6877,10/15/1984,test 996,19,US,5208,9319,2147483647,black,7/16/2009 9:23,7/16/2009 9:23
